Router Name,Country Code,Bandwidth (KB/s),Uptime (Hours),IP Address,Hostname,ORPort,DirPort,Flag - Authority,Flag - Exit,Flag - Fast,Flag - Guard,Flag - Named,Flag - Stable,Flag - Running,Flag - Valid,Flag - V2Dir,Platform,Flag - Hibernating,Flag - Bad Exit,FirstSeen,ASName,ASNumber,ConsensusBandwidth,OrAddress
etemenanki,SE,1,101,83.248.83.100,c83-248-83-100.bredband.comhem.se,443,80,0,0,0,0,0,1,1,1,1,Tor 0.2.9.9 on Linux,0,0,2016-04-18,COMHEM-SWEDEN - SE,39651,24,None
excellentrelay,LT,1,607,185.69.52.19,p6j.f.time4vps.cloud,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.9.10 on Linux,0,0,2017-02-23,RACKRAY - LT,62282,24,None
fafacheTOR2,FR,1,1138,78.232.225.163,6sd88-1-78-232-225-163.fbx.proxad.net,9001,80,0,0,0,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2015-11-13,PROXAD - FR,12322,24,None
Failure,US,1,17,66.41.224.112,c-66-41-224-112.hsd1.mn.comcast.net,443,None,0,0,0,0,0,0,1,1,0,Tor 0.2.9.10 on Windows 7,0,0,2016-01-10,COMCAST-7922 - Comcast Cable Communications- LLC- US,7922,10,None
fennee,NL,1,3805,50.7.178.34,50.7.178.34,443,80,0,0,0,0,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2015-11-13,COGENT-174 - Cogent Communications- US,174,24,None
fr32k,DE,1,2094,95.143.172.212,caelum.uberspace.de,61058,None,0,0,0,0,0,1,1,1,0,Tor 0.2.8.12 on Linux,0,0,2014-04-19,RHTEC-AS rh-tec IP Backbone- DE,25560,24,None
fr32k2,DE,1,2094,185.26.156.28,eltanin.uberspace.de,61058,None,0,0,0,0,0,1,1,1,0,Tor 0.2.8.12 on Linux,0,0,2015-01-26,UVENSYS- DE,58010,19,None
FreeForAll,RU,1,88,94.253.12.203,94.253.12.203,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.9.10 on Linux,0,0,2016-04-21,FLEX-AS- RU,21453,15,None
freehat,US,1,4536,45.79.85.112,li1184-112.members.linode.com,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2015-12-28,LINODE-AP Linode- LLC- US,63949,20,None
FreeSpeechForAll,NL,1,305,51.15.59.244,244-59-15-51.rev.cloud.scaleway.com,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.9.10 on Linux,0,0,2017-03-28,AS12876- FR,12876,21,None
frigus,GB,1,743,212.111.40.177,frigus.info,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.9.10 on Linux,0,0,2016-10-22,LINODE-AP Linode- LLC- US,63949,26,None
fukushima502,RU,1,5190,185.12.28.116,c2-185-12-28-116.elastic.cloud.croc.ru,443,80,0,0,0,0,0,1,1,1,1,Tor 0.2.8.7 on Linux,0,0,2016-09-02,CROC_INC- RU,51219,8,None
g0rynnas,RU,1,152,91.211.107.172,91.211.107.172,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.9.8 on Linux,0,0,2015-12-03,BALNET-AS - RU,48654,4,None
gapcoinclub0,US,1,19,172.104.88.43,li1698-43.members.linode.com,443,80,0,0,1,0,0,0,1,1,1,Tor 0.2.9.10 on Linux,0,0,2017-04-08,LINODE-AP Linode- LLC- US,63949,20,None
gapcoinclub1,US,1,19,172.104.85.43,li1695-43.members.linode.com,443,80,0,0,1,0,0,0,1,1,1,Tor 0.2.9.10 on Linux,0,0,2017-04-08,LINODE-AP Linode- LLC- US,63949,140,None
GERMANTORNADO,DE,1,1275,88.99.83.163,tornado-relay-srv,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2017-01-13,HETZNER-AS- DE,24940,3,None
ghostcore,US,1,89,162.220.218.109,ghost.silcore.net,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.9.8 on Linux,0,0,2014-02-20,NETRANGE - Corporate Colocation Inc.- US,17139,24,None
giesing,ES,1,21,82.223.36.196,82.223.36.196,9001,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.7.6 on Linux,0,0,2017-04-08,ONEANDONE-AS Brauerstrasse 48- DE,8560,13,None
gloryukraine,UA,1,387,77.122.79.126,77-122-79-126.dynamic-FTTB.kharkov.volia.com,443,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.7.6 on Windows 7,0,0,2015-11-15,VOLIA-AS- UA,25229,9,None
goaway,FR,1,315,78.200.39.175,tru75-15-78-200-39-175.fbx.proxad.net,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.9.10 on Linux,0,0,2012-03-27,PROXAD- FR,12322,10,None
goodforyouguys,SG,1,2031,45.76.156.165,45.76.156.165.vultr.com,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.7.6 on OpenBSD,0,0,2017-01-15,AS-CHOOPA - Choopa- LLC- US,20473,7,None
goodonerelay,AU,1,2032,45.63.30.167,45.63.30.167.vultr.com,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.7.6 on OpenBSD,0,0,2017-01-15,AS-CHOOPA - Choopa- LLC- US,20473,3,None
Graph,RO,1,125,188.24.222.40,188-24-222-40.rdsnet.ro,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.8.11 on Windows Server 2003 [server],0,0,2011-07-23,RCS-RDS 73-75 Dr. Staicovici- RO,8708,16,None
graphiclunarkid,GB,1,256,85.119.83.141,gascony.richardskingdom.net,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.4.27 on Linux,0,0,2014-06-05,JUMP- GB,8943,17,None
Gretel,NL,1,127,128.199.37.12,128.199.37.12,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.9.10 on Linux,0,0,2016-08-06,DIGITALOCEAN-ASN-3 - NL,202018,28,None
hasselba,DE,1,1807,94.79.137.182,b2b-94-79-137-182.unitymedia.biz,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2014-07-04,LGI-UPC formerly known as UPC Broadband Holding B.V.- AT,6830,10,None
heidemann,EG,1,55,41.77.136.178,host-41.77.136.178.citynethost.com,443,80,0,0,0,0,0,0,1,1,1,Tor 0.2.6.10 on Linux,0,0,2016-03-18,CITYNET- EG,33785,21,None
helfish,UA,1,194,176.36.70.92,host-176-36-70-92.la.net.ua,443,None,0,0,1,0,0,0,1,1,0,Tor 0.2.8.9 on Windows 8,0,0,2016-12-06,LANETUA-AS - UA,39608,32,None
high5one,DE,1,2308,185.26.156.45,alioth.uberspace.de,64016,None,0,0,0,0,0,1,1,1,0,Tor 0.2.6.9 on Linux,0,0,2015-09-25,UVENSYS- DE,58010,25,None
Horsti4,DE,1,128,95.88.113.97,ip5f587161.dynamic.kabel-deutschland.de,9035,9040,0,0,0,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2017-01-17,KABELDEUTSCHLAND-AS- DE,31334,15,None
hrmphhh,US,1,2630,173.230.153.109,cookiemonster.zmonkey.org,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2014-05-23,LINODE-AP Linode- LLC- US,63949,21,None
hY7LBzluLaA8OGxCkH,DE,1,2789,80.237.231.134,dslb-080-237-231-134.pools.arcor-ip.net,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-03-11,HOSTEUROPE-AS- DE,20773,23,None
idideditheconfig,DE,1,149,85.214.128.199,h2155673.stratoserver.net,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2013-07-26,STRATO STRATO AG- DE,6724,22,None
ididnteditheconfig,FR,1,3,51.254.202.160,160.ip-51-254-202.eu,9001,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.9.10 on Linux,0,0,2017-04-09,OVH- FR,16276,20,None
ididnteditheconfig,JP,1,80,220.219.179.239,ntokym031239.okym.nt.ngn.ppp.infoweb.ne.jp,443,None,0,0,0,0,0,0,1,1,0,Tor 0.2.9.8 on FreeBSD,0,0,2016-08-04,INFOWEB FUJITSU LIMITED- JP,2510,1,None
ididnteditheconfig,PT,1,1275,85.242.59.59,bl9-59-59.dsl.telepac.pt,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.9.9 on Linux,0,0,2017-01-11,MEO-RESIDENCIAL- PT,3243,20,None
ididntedittheconfig,US,1,882,108.18.33.94,pool-108-18-33-94.washdc.fios.verizon.net,443,None,0,0,0,0,0,1,1,1,0,Tor 0.2.8.11 on Windows 7,0,0,2016-09-17,UUNET - MCI Communications Services- Inc. d/b/a Verizon Business- US,701,12,None
idiocracy7x,US,1,3,107.155.135.41,41.135.155.107.static.reverse.as19531.net,9001,None,0,0,0,0,0,0,1,1,0,Tor 0.2.4.27 on Linux,0,0,2017-04-09,NODESDIRECT - Nodes Direct- US,19531,20,None
ieditedtheconfigok,NL,1,2633,188.166.16.150,188.166.16.150,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.9.8 on Linux,0,0,2016-06-23,DIGITALOCEAN-ASN-3- NL,202018,27,None
infpsaam,FR,1,465,90.126.173.192,LFbn-1-7508-192.w90-126.abo.wanadoo.fr,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2016-12-19,AS3215 - FR,3215,25,None
innesnode,DE,1,3,78.52.54.237,x4e3436ed.dyn.telefonica.de,9001,9991,0,0,0,0,0,0,1,1,1,Tor 0.2.5.12 on Linux,0,0,2017-02-03,TDDE-ASN1- DE,6805,1,None
intfxdx,US,1,720,108.248.87.242,108-248-87-242.lightspeed.austtx.sbcglobal.net,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.9.10 on Linux,0,0,2015-01-08,ATT-INTERNET4 - AT&T Services- Inc.- US,7018,32,None
irons,CL,1,2087,138.117.148.45,host45.138.117.148.static.wirenetchile.com,443,80,0,0,0,0,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2016-04-08,Gtd Internet S.A.- CL,14259,12,None
itsmoonday,FR,1,2120,82.239.1.205,gas45-2-82-239-1-205.fbx.proxad.net,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.4.27 on Linux,0,0,2016-07-04,PROXAD - FR,12322,31,None
itsn1,DE,1,16,95.119.164.50,x5f77a432.dyn.telefonica.de,21,110,0,0,0,0,0,0,1,1,1,Tor 0.2.5.12 on Linux,0,0,2016-10-02,TDDE-ASN1- DE,6805,24,None
JanRelay2,US,1,8,159.203.127.236,159.203.127.236,443,None,0,0,1,0,0,0,1,1,0,Tor 0.2.4.27 on Linux,0,0,2016-02-21,DIGITALOCEAN-ASN-NY2 - Digital Ocean- Inc.- US,62567,66,None
japet,FR,1,4595,78.221.223.58,a1m59-1-78-221-223-58.fbx.proxad.net,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.4.27 on Linux,0,0,2015-11-01,PROXAD- FR,12322,19,None
jiggabytes,US,1,554,98.227.224.58,c-98-227-224-58.hsd1.il.comcast.net,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.9.9 on Linux,0,0,2016-01-05,COMCAST-7922 - Comcast Cable Communications- LLC- US,7922,22,None
jjc,NL,1,716,95.211.209.73,nl9.ovpn.to,9035,9040,0,0,0,0,0,1,1,1,1,Tor 0.2.9.9 on Linux,0,0,2017-01-13,LEASEWEB-NL Netherlands- NL,60781,26,None
judas,DE,1,9,46.163.76.170,ns1.ipng.info,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.9.10 on Linux,0,0,2011-06-02,HOSTEUROPE-AS - DE,20773,3,None
juju,CH,1,867,85.195.242.226,85-195-242-226.fiber7.init7.net,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.9.9 on Linux,0,0,2017-02-12,INIT7 - CH,13030,23,None
julbridge,FR,1,1536,164.132.230.34,34.ip-164-132-230.eu,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2017-02-04,OVH - FR,16276,22,None
JusticeArnold,GB,1,710,80.7.54.187,cpc90390-nrte30-2-0-cust186.8-4.cable.virginm.net,443,9030,0,0,0,0,0,1,1,1,1,Tor 0.3.0.4-rc on Windows 7,0,0,2008-08-06,NTL - GB,5089,12,None
K12,DE,1,4,149.172.149.170,HSI-KBW-149-172-149-170.hsi13.kabel-badenwuerttemberg.de,9001,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.9.10 on FreeBSD,0,0,2017-04-08,KABELBW-ASN - DE,29562,20,None
kittytails,NL,1,192,84.107.110.12,546B6E0C.cm-12-4b.dynamic.ziggo.nl,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2016-11-12,ZIGGO Ziggo B.V.- NL,9143,25,None
kracauer,DE,1,560,5.28.94.238,cable-5-28-94-238.cust.telecolumbus.net,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.5.12 on Linux,0,0,2016-01-28,TELECOLUMBUS - DE,20880,17,None
lader,VN,1,9286,125.212.220.60,125.212.220.60,443,80,0,0,0,0,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2016-03-18,VIETEL-AS-AP Viettel Corporation- VN,7552,13,None
leblitzdick,DE,1,431,91.65.166.121,ip5b41a679.dynamic.kabel-deutschland.de,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2016-12-12,KABELDEUTSCHLAND-AS - DE,31334,27,None
Lemongrass,US,1,816,45.35.72.85,unassigned.psychz.net,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2017-02-09,AS40676 - Psychz Networks- US,40676,20,None
libel,NL,1,716,5.200.21.144,tor-exit.nl.dontinterceptmebro.com,443,80,0,0,0,0,0,1,1,1,1,Tor 0.2.9.10 on Linux,0,0,2016-10-19,INTERACTIVE3D - NL,49544,18,None
LiberaTOR1A4,US,1,18,66.214.119.139,66-214-119-139.dhcp.hspr.ca.charter.com,443,None,0,0,0,0,0,1,1,1,0,Tor 0.2.9.9 on Linux,0,0,2016-06-11,CHARTER-NET-HKY-NC - Charter Communications- US,20115,7,None
lilbabynode,US,1,24,98.21.108.249,h249.108.21.98.dynamic.ip.windstream.net,443,80,0,0,1,0,0,0,1,1,1,Tor 0.2.9.10 on Linux,0,0,2017-02-16,WINDSTREAM - Windstream Communications Inc- US,7029,27,None
liquiddeer2,US,1,7947,54.85.158.187,ec2-54-85-158-187.compute-1.amazonaws.com,9090,9091,0,0,0,0,0,1,1,1,1,Tor 0.2.4.27 on Linux,0,0,2016-05-13,AMAZON-AES - Amazon.com- Inc.- US,14618,19,None
LittleWhinging,DE,1,679,89.22.97.58,littlewhinging.ewak.net,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.9.10 on Linux,0,0,2013-01-23,PROVIDERBOX IPv4 & IPv6 DUS1- DE,45031,20,None
Lomstar,SE,1,216,83.248.168.216,c83-248-168-216.bredband.comhem.se,9002,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2015-01-08,COMHEM-SWEDEN - SE,39651,20,None
lptr01ORFzF4Zq,CH,1,1893,213.188.245.139,cable-static-245-139.breitband.ch,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2016-08-23,IMPNET-AS- CH,6772,25,None
luraleen,DE,1,291,144.76.175.205,static.205.175.76.144.clients.your-server.de,443,80,0,0,0,0,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2016-03-28,HETZNER-AS - DE,24940,3,None
mac68tm,GB,1,59,95.145.67.195,95.145.67.195,24118,None,0,0,0,0,0,0,1,1,0,Tor 0.2.9.10 on Linux,0,0,2017-02-16,ORANGE-PCS- GB,12576,11,None
madadtorwus,US,1,908,40.86.182.190,40.86.182.190,443,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.9.8 on Linux,0,0,2014-11-20,MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation- US,8075,48,None
MadCat3,IT,1,105,93.58.11.24,93-58-11-24.ip156.fastwebnet.it,443,None,0,0,0,0,0,1,1,1,0,Tor 0.2.5.12 on Linux,0,0,2016-08-07,FASTWEB- IT,12874,9,None
magnetic,AU,1,168,61.68.240.203,61-68-240-203.tpgi.com.au,9002,None,0,0,1,0,0,0,1,1,0,Tor 0.2.7.6 on Linux,0,0,2016-10-25,TPG-INTERNET-AP TPG Telecom Limited- AU,7545,51,None
MANakin,DE,1,1135,81.169.130.214,h2052498.stratoserver.net,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.4.27 on Linux,0,0,2014-05-12,STRATO STRATO AG- DE,6724,28,None
MansikkaMaki01,US,1,95,52.14.119.126,ec2-52-14-119-126.us-east-2.compute.amazonaws.com,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.9.10 on Linux,0,0,2017-03-19,AMAZON-02 - Amazon.com- Inc.- US,16509,23,None
MansikkaMaki02,US,1,184,35.185.54.126,126.54.185.35.bc.googleusercontent.com,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.9.10 on Linux,0,0,2017-03-19,GOOGLE - Google Inc.- US,15169,24,None
MansikkaMaki04,US,1,97,35.185.111.102,102.111.185.35.bc.googleusercontent.com,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.9.10 on Linux,0,0,2017-04-03,GOOGLE - Google Inc.- US,15169,26,None
meintorrelay,DE,1,61,79.204.8.38,p4FCC0826.dip0.t-ipconnect.de,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.9.10 on Linux,0,0,2017-04-05,DTAG Internet service provider operations- DE,3320,74,None
meowmeow,FR,1,2276,213.245.62.212,213-245-62-212.rev.numericable.fr,9001,9041,0,0,0,0,0,1,1,1,1,Tor 0.2.8.9 on Linux,0,0,2014-05-18,ASN-NUMERICABLE - FR,21502,21,None
MiddleEarthI,US,1,3936,97.85.63.134,97-85-63-134.dhcp.bycy.mi.charter.com,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.4.27 on Linux,0,0,2016-03-28,CHARTER-NET-HKY-NC - Charter Communications- US,20115,22,None
monterrey2,US,1,18023,209.141.36.42,209.141.36.42,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.4.22 on Linux,0,0,2014-06-06,PONYNET - FranTech Solutions- US,53667,28,None
montivideouk,DE,1,3,89.246.197.39,i59F6C527.versanet.de,9001,None,0,0,0,0,0,0,1,1,0,Tor 0.2.5.12 on Linux,0,0,2016-04-09,VERSATEL- DE,8881,1,None
mt01,RU,1,5,213.141.150.19,ip-213-141-149-19.bb.netbynet.ru,443,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Windows 8,0,0,2015-11-21,TI-AS Moscow- Russia- RU,12714,55,None
murdercube,FR,1,2618,91.236.239.135,srv286.firstheberg.net,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.4.27 on Linux,0,0,2014-10-14,FIRSTHEBERG- FR,197922,25,None
MYCROFTsOtherChild,US,1,103,50.165.109.91,c-50-165-109-91.hsd1.il.comcast.net,32323,32326,0,0,0,0,0,1,1,1,1,Tor 0.3.0.3-alpha on FreeBSD,0,0,2014-04-09,COMCAST-7922 - Comcast Cable Communications- LLC- US,7922,25,None
natividad,ID,1,3621,113.20.31.45,113.20.31.45,443,80,0,0,0,0,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2016-11-10,ARDH-AS-ID ARDH GLOBAL INDONESIA- PT- ID,45731,11,None
NDV2JHAM3Y,NL,1,899,109.201.148.8,.,4435,4436,0,0,0,0,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2015-11-18,NFORCE- NL,43350,10,None
NeedsFoodBadly,US,1,2280,173.255.246.162,tcbtech.com,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2017-01-04,LINODE-AP Linode- LLC- US,63949,15,None
nerdportal,GR,1,155,5.54.191.232,ppp005054191232.access.hol.gr,9001,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.4.27 on Linux,0,0,2015-02-27,HOL-GR Athens- Greece- GR,3329,11,None
nodebyKA,DE,1,169,78.46.162.123,are.y0u.l00king.for.my.l33t0r.net,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.9.10 on Linux,0,0,2016-06-02,HETZNER-AS - DE,24940,24,None
nodezero6,DE,1,764,212.114.254.91,elit3.net,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.5.12 on Linux,0,0,2014-04-08,MNET-AS Germany- DE,8767,3,None
NotAvailable,RU,1,85,82.194.170.30,eugen.b.desk.vtc.ru,48881,None,0,0,0,0,0,1,1,1,0,Tor 0.2.7.6 on Windows 7,0,0,2016-01-11,VTC-AS Russia- Vladivostok- RU,8920,2,None
nureinrelais,LU,1,809,94.242.209.121,ip-static-94-242-209-121.server.lu,443,80,0,0,0,0,0,1,1,1,1,Tor 0.2.9.10 on Linux,0,0,2016-12-22,ROOT - LU,5577,24,None
OblivioN,FR,1,4129,88.187.233.27,tou38-1-88-187-233-27.fbx.proxad.net,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.7.6 on FreeBSD,0,0,2009-05-01,PROXAD- FR,12322,7,None
oldveryold,US,1,1617,68.42.193.252,c-68-42-193-252.hsd1.mi.comcast.net,19001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.4.20 on Linux,0,0,2014-01-12,COMCAST-7922 - Comcast Cable Communications- LLC- US,7922,22,None
oneForAll,US,1,5506,170.140.119.69,node1.planetlab.mathcs.emory.edu,9003,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2016-08-23,EUSHC - Emory University- US,3512,16,None
onion,GB,1,144,86.152.39.132,host86-152-39-132.range86-152.btcentralplus.com,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2017-03-31,BT-UK-AS BTnet UK Regional network- GB,2856,19,None
opalscence,JP,1,2333,219.117.206.46,sylph.white-void.net,24000,24001,0,0,0,0,0,1,1,1,1,Tor 0.2.6.10 on FreeBSD,0,0,2011-10-16,INFOSPHERE NTT PC Communications- Inc.- JP,2514,14,None
Orbot,ES,1,35,31.214.184.50,31.214.184.50.user.conectabalear.com,9001,None,0,0,0,0,0,0,1,1,0,Tor 0.2.8.9 on Linux,0,0,2017-03-16,SCIP-AS Soluciones Corporativas IP (SCIP)- ES,57910,35,None
OrbotRelay,UY,1,9,167.108.48.76,r167-108-48-76.dialup.mobile.ancel.net.uy,9001,None,0,0,0,0,0,0,1,1,0,Tor 0.2.6.10 on Linux,0,0,2016-07-05,Administracion Nacional de Telecomunicaciones- UY,6057,1,None
OrbotRelaySusa,US,1,27,50.158.214.206,c-50-158-214-206.hsd1.il.comcast.net,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.8.9 on Linux,0,0,2017-03-31,COMCAST-7922 - Comcast Cable Communications- LLC- US,7922,29,None
otahasa1988,DE,1,3,94.220.194.73,dslb-094-220-194-073.094.220.pools.vodafone-ip.de,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.9.9 on Linux,0,0,2016-01-14,VODANET International IP-Backbone of Vodafone- DE,3209,107,None
oz,AU,1,157,58.96.66.25,25.66.96.58.static.exetel.com.au,9221,None,0,0,0,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2014-10-15,EXETEL-AS-AP Exetel Pty Ltd- AU,10143,3,None
ozmyconrtibution,AU,1,91,103.42.225.126,oz.bulger.com.au,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2017-02-11,SERVERMULE-AS-AU-AP Nimbus2 Pty Ltd T/A ServerMule- AU,133525,32,None
PatitoNinja,US,1,2056,162.243.134.188,patito.ninja,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.9.8 on FreeBSD,0,0,2016-11-22,DIGITALOCEAN-ASN - Digital Ocean- Inc.- US,14061,1,None
picaron,AR,1,271,190.210.98.90,kirk.toservers.com,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2015-11-27,NSS S.A.- AR,16814,20,None
pihometor,GB,1,19,79.70.59.99,79-70-59-99.dynamic.dsl.as9105.com,9001,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.4.27 on Linux,0,0,2017-04-04,TISCALI-UK ISP Network- UK- GB,9105,10,None
pinkpie,AT,1,132,78.142.145.141,tor-anonymizer.00010111.at,443,80,0,0,0,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2014-04-11,UTA-AS - AT,8437,10,None
Pithagoras,US,1,144,172.249.168.171,cpe-172-249-168-171.socal.res.rr.com,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2017-03-03,ROADRUNNER-WEST - Time Warner Cable Internet LLC- US,20001,24,None
PNRelay1,CA,1,2707,69.90.151.229,69.90.151.229,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2012-04-23,PEER1 - Peer 1 Network (USA) Inc.- US,13768,40,None
procat,US,1,923,96.89.141.29,96-89-141-29-static.hfc.comcastbusiness.net,9100,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.4.23 on Windows XP,0,0,2014-11-30,COMCAST-7922 - Comcast Cable Communications- LLC- US,7922,10,None
proteus,DE,1,1153,188.99.213.69,dslb-188-099-213-069.188.099.pools.vodafone-ip.de,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.5.12 on Linux,0,0,2015-06-05,VODANET International IP-Backbone of Vodafone- DE,3209,5,None
ptsnw,AT,1,631,81.217.32.193,h081217032193.dyn.cm.kabsi.at,9099,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.9.10 on Linux,0,0,2015-08-17,KABSI-AS- AT,8339,24,None
rainacraft,US,1,427,208.94.242.222,208.94.242.222,444,None,0,0,0,0,0,1,1,1,0,Tor 0.2.9.10 on Linux,0,0,2016-02-16,JOESDATACENTER - Joe_s Datacenter- LLC- US,19969,12,None
rama3th,RU,1,83,128.75.92.236,128-75-92-236.broadband.corbina.ru,9001,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.4.27 on Linux,0,0,2015-07-31,SOVINTEL-EF-AS- RU,3253,15,None
rasp3Tor,US,1,146,73.234.10.132,c-73-234-10-132.hsd1.ma.comcast.net,443,None,0,0,0,0,0,1,1,1,0,Tor 0.2.9.10 on Linux,0,0,2016-09-02,COMCAST-7922 - Comcast Cable Communications- LLC- US,7922,27,None
raspberrypi,US,1,1610,72.174.129.181,host-72-174-129-181.msl-mt.client.bresnan.net,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2016-09-18,BRESNAN-AS - Charter Communications- US,33588,24,None
raspitor,DE,1,87,217.249.67.184,pD9F943B8.dip0.t-ipconnect.de,9023,9042,0,0,0,0,0,0,1,1,1,Tor 0.2.5.12 on Linux,0,0,2016-10-08,DTAG Internet service provider operations- DE,3320,19,None
rasptor,DE,1,690,88.153.43.144,ip-88-153-43-144.hsi04.unitymediagroup.de,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.4.27 on Linux,0,0,2013-04-14,LGI-UPC formerly known as UPC Broadband Holding B.V.- AT,6830,21,None
rcgn,US,1,193,71.199.208.250,c-71-199-208-250.hsd1.fl.comcast.net,443,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.9.10 on Windows 7,0,0,2014-04-13,COMCAST-7922 - Comcast Cable Communications- LLC- US,7922,6,None
